Location,Age,Gender,Bacteria,Level,Year,Detected_Cases
Gujarat,28,Male,3,2,2017,22000
Gujarat,28,Male,3,3,2017,22000
Gujarat,28,Male,3,4,2017,17000
Gujarat,28,Male,3,1,2018,20000
Gujarat,28,Male,3,2,2018,22000
Gujarat,28,Male,3,3,2018,22000
Gujarat,28,Male,3,4,2018,17000
Gujarat,28,Male,3,1,2019,22000
Gujarat,28,Male,3,2,2019,23000
Gujarat,28,Male,3,3,2019,25000
Gujarat,28,Male,3,4,2019,25000
Gujarat,28,Male,3,1,2020,95000
Gujarat,28,Male,3,2,2020,24000
Gujarat,28,Male,3,3,2020,27000
Gujarat,28,Male,3,4,2020,27000
Gujarat,28,Male,1,1,2016,14000
Gujarat,29,Male,1,2,2016,16000
Gujarat,29,Male,1,3,2016,16000
Gujarat,29,Male,1,4,2016,11000
Gujarat,29,Male,1,1,2017,14000
Gujarat,29,Male,1,2,2017,16000
Gujarat,29,Male,1,3,2017,16000
Gujarat,29,Male,1,4,2017,11000
Gujarat,29,Male,1,1,2018,14000
Gujarat,29,Male,1,2,2018,16000
Gujarat,29,Male,1,3,2018,16000
Gujarat,29,Male,1,4,2018,11000
Gujarat,29,Male,1,1,2019,16000
Gujarat,29,Male,1,2,2019,17000
Gujarat,29,Male,1,3,2019,19000
Gujarat,29,Male,1,4,2019,19000
Gujarat,29,Male,1,1,2020,89000
Gujarat,29,Male,1,2,2020,18000
Gujarat,29,Male,1,3,2020,21000
Gujarat,29,Male,1,4,2020,21000
Gujarat,29,Male,2,1,2016,17000
Gujarat,29,Male,2,2,2016,19000
Gujarat,29,Male,2,3,2016,19000
Gujarat,29,Male,2,4,2016,14000
Gujarat,29,Male,2,1,2017,17000
Gujarat,29,Male,2,2,2017,19000
Gujarat,29,Male,2,3,2017,19000
Gujarat,29,Male,2,4,2017,14000
Gujarat,29,Male,2,1,2018,17000
Gujarat,29,Male,2,2,2018,19000
Gujarat,29,Male,2,3,2018,19000
Gujarat,29,Male,2,4,2018,14000
Gujarat,29,Male,2,1,2019,19000
Gujarat,29,Male,2,2,2019,20000
Gujarat,29,Male,2,3,2019,22000
Gujarat,29,Male,2,4,2019,22000
Gujarat,29,Male,2,1,2020,92000
Gujarat,29,Male,2,2,2020,21000
Gujarat,29,Male,2,3,2020,24000
Gujarat,29,Male,2,4,2020,24000
Gujarat,29,Male,3,1,2016,20000
Gujarat,29,Male,3,2,2016,22000
Gujarat,29,Male,3,3,2016,22000
Gujarat,29,Male,3,4,2016,17000
Gujarat,29,Male,3,1,2017,20000
Gujarat,29,Male,3,2,2017,22000
Gujarat,29,Male,3,3,2017,22000
Gujarat,29,Male,3,4,2017,17000
Gujarat,29,Male,3,1,2018,20000
Gujarat,29,Male,3,2,2018,22000
Gujarat,29,Male,3,3,2018,22000
Gujarat,29,Male,3,4,2018,17000
Gujarat,29,Male,3,1,2019,22000
Gujarat,29,Male,3,2,2019,23000
Gujarat,29,Male,3,3,2019,25000
Gujarat,29,Male,3,4,2019,25000
Gujarat,29,Male,3,1,2020,95000
Gujarat,29,Male,3,2,2020,24000
Gujarat,29,Male,3,3,2020,27000
Gujarat,29,Male,3,4,2020,27000
Gujarat,29,Male,1,1,2016,14000
Gujarat,29,Male,1,2,2016,16000
Gujarat,29,Male,1,3,2016,16000
Gujarat,29,Male,1,4,2016,11000
Gujarat,29,Male,1,1,2017,14000
Gujarat,29,Male,1,2,2017,16000
Gujarat,29,Male,1,3,2017,16000
Gujarat,29,Male,1,4,2017,11000
Gujarat,29,Male,1,1,2018,14000
Gujarat,29,Male,1,2,2018,16000
Gujarat,29,Male,1,3,2018,16000
Gujarat,29,Male,1,4,2018,11000
Gujarat,29,Male,1,1,2019,16000
Gujarat,29,Male,1,2,2019,17000
Gujarat,29,Male,1,3,2019,19000
Gujarat,29,Male,1,4,2019,19000
Gujarat,29,Male,1,1,2020,89000
Gujarat,29,Male,1,2,2020,18000
Gujarat,29,Male,1,3,2020,21000
Gujarat,29,Male,1,4,2020,21000
Gujarat,29,Male,2,1,2016,17000
Gujarat,29,Male,2,2,2016,19000
Gujarat,29,Male,2,3,2016,19000
Gujarat,29,Male,2,4,2016,14000
Gujarat,29,Male,2,1,2017,17000
Gujarat,29,Male,2,2,2017,19000
Gujarat,29,Male,2,3,2017,19000
Gujarat,29,Male,2,4,2017,14000
Gujarat,29,Male,2,1,2018,17000
Gujarat,29,Male,2,2,2018,19000
Gujarat,29,Male,2,3,2018,19000
Gujarat,29,Male,2,4,2018,14000
Gujarat,29,Male,2,1,2019,19000
Gujarat,29,Male,2,2,2019,20000
Gujarat,29,Male,2,3,2019,22000
Gujarat,29,Male,2,4,2019,22000
Gujarat,29,Male,2,1,2020,92000
Gujarat,29,Male,2,2,2020,21000
Gujarat,29,Male,2,3,2020,24000
Gujarat,29,Male,2,4,2020,24000
Gujarat,29,Male,3,1,2016,20000
Gujarat,29,Male,3,2,2016,22000
Gujarat,29,Male,3,3,2016,22000
Gujarat,29,Male,3,4,2016,17000
Gujarat,29,Male,3,1,2017,20000
Gujarat,29,Male,3,2,2017,22000
Gujarat,29,Male,3,3,2017,22000
Gujarat,29,Male,3,4,2017,17000
Gujarat,29,Male,3,1,2018,20000
Gujarat,29,Male,3,2,2018,22000
Gujarat,29,Male,3,3,2018,22000
Gujarat,29,Male,3,4,2018,17000
Gujarat,29,Male,3,1,2019,22000
Gujarat,29,Male,3,2,2019,23000
Gujarat,29,Male,3,3,2019,25000
Gujarat,29,Male,3,4,2019,25000
Gujarat,29,Male,3,1,2020,95000
Gujarat,29,Male,3,2,2020,24000
Gujarat,29,Male,3,3,2020,27000
Gujarat,29,Male,3,4,2020,27000
Gujarat,30,Male,1,1,2016,14000
Gujarat,30,Male,1,2,2016,16000
Gujarat,30,Male,1,3,2016,16000
Gujarat,30,Male,1,4,2016,11000
Gujarat,30,Male,1,1,2017,14000
Gujarat,30,Male,1,2,2017,16000
Gujarat,30,Male,1,3,2017,16000
Gujarat,30,Male,1,4,2017,11000
Gujarat,30,Male,1,1,2018,14000
Gujarat,30,Male,1,2,2018,16000
Gujarat,30,Male,1,3,2018,16000
Gujarat,30,Male,1,4,2018,11000
Gujarat,30,Male,1,1,2019,16000
Gujarat,30,Male,1,2,2019,17000
Gujarat,30,Male,1,3,2019,19000
Gujarat,30,Male,1,4,2019,19000
Gujarat,30,Male,1,1,2020,89000
Gujarat,30,Male,1,2,2020,18000
Gujarat,30,Male,1,3,2020,21000
Gujarat,30,Male,1,4,2020,21000
Gujarat,30,Male,2,1,2016,17000
Gujarat,30,Male,2,2,2016,19000
Gujarat,30,Male,2,3,2016,19000
Gujarat,30,Male,2,4,2016,14000
Gujarat,30,Male,2,1,2017,17000
Gujarat,30,Male,2,2,2017,19000
Gujarat,30,Male,2,3,2017,19000
Gujarat,30,Male,2,4,2017,14000
Gujarat,30,Male,2,1,2018,17000
Gujarat,30,Male,2,2,2018,19000
Gujarat,30,Male,2,3,2018,19000
Gujarat,30,Male,2,4,2018,14000
Gujarat,30,Male,2,1,2019,19000
Gujarat,30,Male,2,2,2019,20000
Gujarat,30,Male,2,3,2019,22000
Gujarat,30,Male,2,4,2019,22000
Gujarat,30,Male,2,1,2020,92000
Gujarat,30,Male,2,2,2020,21000
Gujarat,30,Male,2,3,2020,24000
Gujarat,30,Male,2,4,2020,24000
Gujarat,30,Male,3,1,2016,20000
Gujarat,30,Male,3,2,2016,22000
Gujarat,30,Male,3,3,2016,22000
Gujarat,30,Male,3,4,2016,17000
Gujarat,30,Male,3,1,2017,20000
Gujarat,30,Male,3,2,2017,22000
Gujarat,30,Male,3,3,2017,22000
Gujarat,30,Male,3,4,2017,17000
Gujarat,30,Male,3,1,2018,20000
Gujarat,30,Male,3,2,2018,22000
Gujarat,30,Male,3,3,2018,22000
Gujarat,30,Male,3,4,2018,17000
Gujarat,30,Male,3,1,2019,22000
Gujarat,30,Male,3,2,2019,23000
Gujarat,30,Male,3,3,2019,25000
Gujarat,30,Male,3,4,2019,25000
Gujarat,30,Male,3,1,2020,95000
Gujarat,30,Male,3,2,2020,24000
Gujarat,30,Male,3,3,2020,27000
Gujarat,30,Male,3,4,2020,27000
Gujarat,31,Male,1,1,2016,12000
Gujarat,31,Male,1,2,2016,14000
Gujarat,31,Male,1,3,2016,14000
Gujarat,31,Male,1,4,2016,9000
Gujarat,31,Male,1,1,2017,12000
Gujarat,31,Male,1,2,2017,14000
Gujarat,31,Male,1,3,2017,14000
Gujarat,31,Male,1,4,2017,9000
Gujarat,31,Male,1,1,2018,12000
Gujarat,31,Male,1,2,2018,14000
Gujarat,31,Male,1,3,2018,14000
Gujarat,31,Male,1,4,2018,9000
Gujarat,31,Male,1,1,2019,14000
Gujarat,31,Male,1,2,2019,15000
Gujarat,31,Male,1,3,2019,17000
Gujarat,31,Male,1,4,2019,17000
Gujarat,31,Male,1,1,2020,87000
Gujarat,31,Male,1,2,2020,16000
Gujarat,31,Male,1,3,2020,19000
Gujarat,31,Male,1,4,2020,19000
Gujarat,31,Male,2,1,2016,15000
Gujarat,31,Male,2,2,2016,17000
Gujarat,31,Male,2,3,2016,17000
Gujarat,31,Male,2,4,2016,12000
Gujarat,31,Male,2,1,2017,15000
Gujarat,31,Male,2,2,2017,17000
Gujarat,31,Male,2,3,2017,17000
Gujarat,31,Male,2,4,2017,12000
Gujarat,31,Male,2,1,2018,15000
Gujarat,31,Male,2,2,2018,17000
Gujarat,31,Male,2,3,2018,17000
Gujarat,31,Male,2,4,2018,12000
Gujarat,31,Male,2,1,2019,17000
Gujarat,31,Male,2,2,2019,18000
Gujarat,31,Male,2,3,2019,20000
Gujarat,31,Male,2,4,2019,20000
Gujarat,31,Male,2,1,2020,90000
Gujarat,31,Male,2,2,2020,19000
Gujarat,31,Male,2,3,2020,22000
Gujarat,31,Male,2,4,2020,22000
Gujarat,31,Male,3,1,2016,18000
Gujarat,31,Male,3,2,2016,20000
Gujarat,31,Male,3,3,2016,20000
Gujarat,31,Male,3,4,2016,15000
Gujarat,31,Male,3,1,2017,18000
Gujarat,31,Male,3,2,2017,20000
Gujarat,31,Male,3,3,2017,20000
Gujarat,31,Male,3,4,2017,15000
Gujarat,31,Male,3,1,2018,18000
Gujarat,31,Male,3,2,2018,20000
Gujarat,31,Male,3,3,2018,20000
Gujarat,31,Male,3,4,2018,15000
Gujarat,31,Male,3,1,2019,20000
Gujarat,31,Male,3,2,2019,21000
Gujarat,31,Male,3,3,2019,23000
Gujarat,31,Male,3,4,2019,23000
Gujarat,31,Male,3,1,2020,93000
Gujarat,31,Male,3,2,2020,22000
Gujarat,31,Male,3,3,2020,25000
Gujarat,31,Male,3,4,2020,25000
Gujarat,32,Male,1,1,2016,12000
Gujarat,32,Male,1,2,2016,14000
Gujarat,32,Male,1,3,2016,14000
Gujarat,32,Male,1,4,2016,9000
Gujarat,32,Male,1,1,2017,12000
Gujarat,32,Male,1,2,2017,14000
Gujarat,32,Male,1,3,2017,14000
Gujarat,32,Male,1,4,2017,9000
Gujarat,32,Male,1,1,2018,12000
Gujarat,32,Male,1,2,2018,14000
Gujarat,32,Male,1,3,2018,14000
Gujarat,32,Male,1,4,2018,9000
Gujarat,32,Male,1,1,2019,14000
Gujarat,32,Male,1,2,2019,15000
Gujarat,32,Male,1,3,2019,17000
Gujarat,32,Male,1,4,2019,17000
Gujarat,32,Male,1,1,2020,87000
Gujarat,32,Male,1,2,2020,16000
Gujarat,32,Male,1,3,2020,19000
Gujarat,32,Male,1,4,2020,19000
Gujarat,32,Male,2,1,2016,15000
Gujarat,32,Male,2,2,2016,17000
Gujarat,32,Male,2,3,2016,17000
Gujarat,32,Male,2,4,2016,12000
Gujarat,32,Male,2,1,2017,15000
Gujarat,32,Male,2,2,2017,17000
Gujarat,32,Male,2,3,2017,17000
Gujarat,32,Male,2,4,2017,12000
Gujarat,32,Male,2,1,2018,15000
Gujarat,32,Male,2,2,2018,17000
Gujarat,32,Male,2,3,2018,17000
Gujarat,32,Male,2,4,2018,12000
Gujarat,32,Male,2,1,2019,17000
Gujarat,32,Male,2,2,2019,18000
Gujarat,32,Male,2,3,2019,20000
Gujarat,32,Male,2,4,2019,20000
Gujarat,32,Male,2,1,2020,90000
Gujarat,32,Male,2,2,2020,19000
Gujarat,32,Male,2,3,2020,22000
Gujarat,32,Male,2,4,2020,22000
Gujarat,32,Male,3,1,2016,18000
Gujarat,32,Male,3,2,2016,20000
Gujarat,32,Male,3,3,2016,20000
Gujarat,32,Male,3,4,2016,15000
Gujarat,32,Male,3,1,2017,18000
Gujarat,32,Male,3,2,2017,20000
Gujarat,32,Male,3,3,2017,20000
Gujarat,32,Male,3,4,2017,15000
Gujarat,32,Male,3,1,2018,18000
Gujarat,32,Male,3,2,2018,20000
Gujarat,32,Male,3,3,2018,20000
Gujarat,32,Male,3,4,2018,15000
Gujarat,32,Male,3,1,2019,20000
Gujarat,32,Male,3,2,2019,21000
Gujarat,32,Male,3,3,2019,23000
Gujarat,32,Male,3,4,2019,23000
Gujarat,32,Male,3,1,2020,93000
Gujarat,32,Male,3,2,2020,22000
Gujarat,32,Male,3,3,2020,25000
Gujarat,32,Male,3,4,2020,25000
Gujarat,33,Male,1,1,2016,12000
Gujarat,33,Male,1,2,2016,14000
Gujarat,33,Male,1,3,2016,14000
Gujarat,33,Male,1,4,2016,9000
Gujarat,33,Male,1,1,2017,12000
Gujarat,33,Male,1,2,2017,14000
Gujarat,33,Male,1,3,2017,14000
Gujarat,33,Male,1,4,2017,9000
Gujarat,33,Male,1,1,2018,12000
Gujarat,33,Male,1,2,2018,14000
Gujarat,33,Male,1,3,2018,14000
Gujarat,33,Male,1,4,2018,9000
Gujarat,33,Male,1,1,2019,14000
Gujarat,33,Male,1,2,2019,15000
Gujarat,33,Male,1,3,2019,17000
Gujarat,33,Male,1,4,2019,17000
Gujarat,33,Male,1,1,2020,87000
Gujarat,33,Male,1,2,2020,16000
Gujarat,33,Male,1,3,2020,19000
Gujarat,33,Male,1,4,2020,19000
Gujarat,33,Male,2,1,2016,15000
Gujarat,33,Male,2,2,2016,17000
Gujarat,33,Male,2,3,2016,17000
Gujarat,33,Male,2,4,2016,12000
Gujarat,33,Male,2,1,2017,15000
Gujarat,33,Male,2,2,2017,17000
Gujarat,33,Male,2,3,2017,17000
Gujarat,33,Male,2,4,2017,12000
Gujarat,33,Male,2,1,2018,15000
Gujarat,33,Male,2,2,2018,17000
Gujarat,33,Male,2,3,2018,17000
Gujarat,33,Male,2,4,2018,12000
Gujarat,33,Male,2,1,2019,17000
Gujarat,33,Male,2,2,2019,18000
Gujarat,33,Male,2,3,2019,20000
Gujarat,33,Male,2,4,2019,20000
Gujarat,33,Male,2,1,2020,90000
Gujarat,33,Male,2,2,2020,19000
Gujarat,33,Male,2,3,2020,22000
Gujarat,33,Male,2,4,2020,22000
Gujarat,33,Male,3,1,2016,18000
Gujarat,33,Male,3,2,2016,20000
Gujarat,33,Male,3,3,2016,20000
Gujarat,33,Male,3,4,2016,15000
Gujarat,33,Male,3,1,2017,18000
Gujarat,33,Male,3,2,2017,20000
Gujarat,33,Male,3,3,2017,20000
Gujarat,33,Male,3,4,2017,15000
Gujarat,33,Male,3,1,2018,18000
Gujarat,33,Male,3,2,2018,20000
Gujarat,33,Male,3,3,2018,20000
Gujarat,33,Male,3,4,2018,15000
Gujarat,33,Male,3,1,2019,20000
Gujarat,33,Male,3,2,2019,21000
Gujarat,33,Male,3,3,2019,23000
Gujarat,33,Male,3,4,2019,23000
Gujarat,33,Male,3,1,2020,93000
Gujarat,33,Male,3,2,2020,22000
Gujarat,33,Male,3,3,2020,25000
Gujarat,33,Male,3,4,2020,25000
Gujarat,34,Male,1,1,2016,12000
Gujarat,34,Male,1,2,2016,14000
Gujarat,34,Male,1,3,2016,14000
Gujarat,34,Male,1,4,2016,9000
Gujarat,34,Male,1,1,2017,12000
Gujarat,34,Male,1,2,2017,14000
Gujarat,34,Male,1,3,2017,14000
Gujarat,34,Male,1,4,2017,9000
Gujarat,34,Male,1,1,2018,12000
Gujarat,34,Male,1,2,2018,14000
Gujarat,34,Male,1,3,2018,14000
Gujarat,34,Male,1,4,2018,9000
Gujarat,34,Male,1,1,2019,14000
Gujarat,34,Male,1,2,2019,15000
Gujarat,34,Male,1,3,2019,17000
Gujarat,34,Male,1,4,2019,17000
Gujarat,34,Male,1,1,2020,87000
Gujarat,34,Male,1,2,2020,16000
Gujarat,34,Male,1,3,2020,19000
Gujarat,34,Male,1,4,2020,19000
Gujarat,34,Male,2,1,2016,15000
Gujarat,34,Male,2,2,2016,17000
Gujarat,34,Male,2,3,2016,17000
Gujarat,34,Male,2,4,2016,12000
Gujarat,34,Male,2,1,2017,15000
Gujarat,34,Male,2,2,2017,17000
Gujarat,34,Male,2,3,2017,17000
Gujarat,34,Male,2,4,2017,12000
Gujarat,34,Male,2,1,2018,15000
Gujarat,34,Male,2,2,2018,17000
Gujarat,34,Male,2,3,2018,17000
Gujarat,34,Male,2,4,2018,12000
Gujarat,34,Male,2,1,2019,17000
Gujarat,34,Male,2,2,2019,18000
Gujarat,34,Male,2,3,2019,20000
Gujarat,34,Male,2,4,2019,20000
Gujarat,34,Male,2,1,2020,90000
Gujarat,34,Male,2,2,2020,19000
Gujarat,34,Male,2,3,2020,22000
Gujarat,34,Male,2,4,2020,22000
Gujarat,34,Male,3,1,2016,18000
Gujarat,34,Male,3,2,2016,20000
Gujarat,34,Male,3,3,2016,20000
Gujarat,34,Male,3,4,2016,15000
Gujarat,34,Male,3,1,2017,18000
Gujarat,34,Male,3,2,2017,20000
Gujarat,34,Male,3,3,2017,20000
Gujarat,34,Male,3,4,2017,15000
Gujarat,34,Male,3,1,2018,18000
Gujarat,34,Male,3,2,2018,20000
Gujarat,34,Male,3,3,2018,20000
Gujarat,34,Male,3,4,2018,15000
Gujarat,34,Male,3,1,2019,20000
Gujarat,34,Male,3,2,2019,21000
Gujarat,34,Male,3,3,2019,23000
Gujarat,34,Male,3,4,2019,23000
Gujarat,34,Male,3,1,2020,93000
Gujarat,34,Male,3,2,2020,22000
Gujarat,34,Male,3,3,2020,25000
Gujarat,34,Male,3,4,2020,25000
Gujarat,35,Male,1,1,2016,14000
Gujarat,35,Male,1,2,2016,16000
Gujarat,35,Male,1,3,2016,16000
Gujarat,35,Male,1,4,2016,11000
Gujarat,35,Male,1,1,2017,14000
Gujarat,35,Male,1,2,2017,16000
Gujarat,35,Male,1,3,2017,16000
Gujarat,35,Male,1,4,2017,11000
Gujarat,35,Male,1,1,2018,14000
Gujarat,35,Male,1,2,2018,16000
Gujarat,35,Male,1,3,2018,16000
Gujarat,35,Male,1,4,2018,11000
Gujarat,35,Male,1,1,2019,16000
Gujarat,35,Male,1,2,2019,17000
Gujarat,35,Male,1,3,2019,19000
Gujarat,35,Male,1,4,2019,19000
Gujarat,35,Male,1,1,2020,89000
Gujarat,35,Male,1,2,2020,18000
Gujarat,35,Male,1,3,2020,21000
Gujarat,35,Male,1,4,2020,21000
Gujarat,35,Male,2,1,2016,17000
Gujarat,35,Male,2,2,2016,19000
Gujarat,35,Male,2,3,2016,19000
Gujarat,35,Male,2,4,2016,14000
Gujarat,35,Male,2,1,2017,17000
Gujarat,35,Male,2,2,2017,19000
Gujarat,35,Male,2,3,2017,19000
Gujarat,35,Male,2,4,2017,14000
Gujarat,35,Male,2,1,2018,17000
Gujarat,35,Male,2,2,2018,19000
Gujarat,35,Male,2,3,2018,19000
Gujarat,35,Male,2,4,2018,14000
Gujarat,35,Male,2,1,2019,19000
Gujarat,35,Male,2,2,2019,20000
Gujarat,35,Male,2,3,2019,22000
Gujarat,35,Male,2,4,2019,22000
Gujarat,35,Male,2,1,2020,92000
Gujarat,35,Male,2,2,2020,21000
Gujarat,35,Male,2,3,2020,24000
Gujarat,35,Male,2,4,2020,24000
Gujarat,35,Male,3,1,2016,20000
Gujarat,35,Male,3,2,2016,22000
Gujarat,35,Male,3,3,2016,22000
Gujarat,35,Male,3,4,2016,17000
Gujarat,35,Male,3,1,2017,20000
Gujarat,35,Male,3,2,2017,22000
Gujarat,35,Male,3,3,2017,22000
Gujarat,35,Male,3,4,2017,17000
Gujarat,35,Male,3,1,2018,20000
Gujarat,35,Male,3,2,2018,22000
Gujarat,35,Male,3,3,2018,22000
Gujarat,35,Male,3,4,2018,17000
Gujarat,35,Male,3,1,2019,22000
Gujarat,35,Male,3,2,2019,23000
Gujarat,35,Male,3,3,2019,25000
Gujarat,35,Male,3,4,2019,25000
Gujarat,35,Male,3,1,2020,95000
Gujarat,35,Male,3,2,2020,24000
Gujarat,35,Male,3,3,2020,27000
Gujarat,35,Male,3,4,2020,27000
Gujarat,36,Male,1,1,2016,14000
Gujarat,36,Male,1,2,2016,16000
Gujarat,36,Male,1,3,2016,16000
Gujarat,36,Male,1,4,2016,11000
Gujarat,36,Male,1,1,2017,14000
Gujarat,36,Male,1,2,2017,16000
Gujarat,36,Male,1,3,2017,16000
Gujarat,36,Male,1,4,2017,11000
Gujarat,36,Male,1,1,2018,14000
Gujarat,36,Male,1,2,2018,16000
Gujarat,36,Male,1,3,2018,16000
Gujarat,36,Male,1,4,2018,11000
Gujarat,36,Male,1,1,2019,16000
Gujarat,36,Male,1,2,2019,17000
Gujarat,36,Male,1,3,2019,19000
Gujarat,36,Male,1,4,2019,19000
Gujarat,36,Male,1,1,2020,89000
Gujarat,36,Male,1,2,2020,18000
Gujarat,36,Male,1,3,2020,21000
Gujarat,36,Male,1,4,2020,21000
Gujarat,36,Male,2,1,2016,17000
Gujarat,36,Male,2,2,2016,19000
Gujarat,36,Male,2,3,2016,19000
Gujarat,36,Male,2,4,2016,14000
Gujarat,36,Male,2,1,2017,17000
Gujarat,36,Male,2,2,2017,19000
Gujarat,36,Male,2,3,2017,19000
Gujarat,36,Male,2,4,2017,14000
Gujarat,36,Male,2,1,2018,17000
Gujarat,36,Male,2,2,2018,19000
Gujarat,36,Male,2,3,2018,19000
Gujarat,36,Male,2,4,2018,14000
Gujarat,36,Male,2,1,2019,19000
Gujarat,36,Male,2,2,2019,20000
Gujarat,36,Male,2,3,2019,22000
Gujarat,36,Male,2,4,2019,22000
Gujarat,36,Male,2,1,2020,92000
Gujarat,36,Male,2,2,2020,21000
Gujarat,36,Male,2,3,2020,24000
Gujarat,36,Male,2,4,2020,24000
Gujarat,36,Male,3,1,2016,20000
Gujarat,36,Male,3,2,2016,22000
Gujarat,36,Male,3,3,2016,22000
Gujarat,36,Male,3,4,2016,17000
Gujarat,36,Male,3,1,2017,20000
Gujarat,36,Male,3,2,2017,22000
Gujarat,36,Male,3,3,2017,22000
Gujarat,36,Male,3,4,2017,17000
Gujarat,36,Male,3,1,2018,20000
Gujarat,36,Male,3,2,2018,22000
Gujarat,36,Male,3,3,2018,22000
Gujarat,36,Male,3,4,2018,17000
Gujarat,36,Male,3,1,2019,22000
Gujarat,36,Male,3,2,2019,23000
Gujarat,36,Male,3,3,2019,25000
Gujarat,36,Male,3,4,2019,25000
Gujarat,36,Male,3,1,2020,95000
Gujarat,36,Male,3,2,2020,24000
Gujarat,36,Male,3,3,2020,27000
Gujarat,36,Male,3,4,2020,27000
Gujarat,38,Male,1,1,2016,14000
Gujarat,38,Male,1,2,2016,16000
Gujarat,38,Male,1,3,2016,16000
Gujarat,38,Male,1,4,2016,11000
Gujarat,38,Male,1,1,2017,14000
Gujarat,38,Male,1,2,2017,16000
Gujarat,38,Male,1,3,2017,16000
Gujarat,38,Male,1,4,2017,11000
Gujarat,38,Male,1,1,2018,14000
Gujarat,38,Male,1,2,2018,16000
Gujarat,38,Male,1,3,2018,16000
Gujarat,38,Male,1,4,2018,11000
Gujarat,38,Male,1,1,2019,16000
Gujarat,38,Male,1,2,2019,17000
Gujarat,38,Male,1,3,2019,19000
Gujarat,38,Male,1,4,2019,19000
Gujarat,38,Male,1,1,2020,89000
Gujarat,38,Male,1,2,2020,18000
Gujarat,38,Male,1,3,2020,21000
Gujarat,38,Male,1,4,2020,21000
Gujarat,38,Male,2,1,2016,17000
Gujarat,38,Male,2,2,2016,19000
Gujarat,38,Male,2,3,2016,19000
Gujarat,38,Male,2,4,2016,14000
Gujarat,38,Male,2,1,2017,17000
Gujarat,38,Male,2,2,2017,19000
Gujarat,38,Male,2,3,2017,19000
Gujarat,38,Male,2,4,2017,14000
Gujarat,38,Male,2,1,2018,17000
Gujarat,38,Male,2,2,2018,19000
Gujarat,38,Male,2,3,2018,19000
Gujarat,38,Male,2,4,2018,14000
Gujarat,38,Male,2,1,2019,19000
Gujarat,38,Male,2,2,2019,20000
Gujarat,38,Male,2,3,2019,22000
Gujarat,38,Male,2,4,2019,22000
Gujarat,38,Male,2,1,2020,92000
Gujarat,38,Male,2,2,2020,21000
Gujarat,38,Male,2,3,2020,24000
Gujarat,38,Male,2,4,2020,24000
Gujarat,38,Male,3,1,2016,20000
Gujarat,38,Male,3,2,2016,22000
Gujarat,38,Male,3,3,2016,22000
Gujarat,38,Male,3,4,2016,17000
Gujarat,38,Male,3,1,2017,20000
Gujarat,38,Male,3,2,2017,22000
Gujarat,38,Male,3,3,2017,22000
Gujarat,38,Male,3,4,2017,17000
Gujarat,38,Male,3,1,2018,20000
Gujarat,38,Male,3,2,2018,22000
Gujarat,38,Male,3,3,2018,22000
Gujarat,38,Male,3,4,2018,17000
Gujarat,38,Male,3,1,2019,22000
Gujarat,38,Male,3,2,2019,23000
Gujarat,38,Male,3,3,2019,25000
Gujarat,38,Male,3,4,2019,25000
Gujarat,38,Male,3,1,2020,95000
Gujarat,38,Male,3,2,2020,24000
Gujarat,38,Male,3,3,2020,27000
Gujarat,38,Male,3,4,2020,27000
Gujarat,38,Male,1,1,2016,14000
Gujarat,39,Male,1,2,2016,16000
Gujarat,39,Male,1,3,2016,16000
Gujarat,39,Male,1,4,2016,11000
Gujarat,39,Male,1,1,2017,14000
Gujarat,39,Male,1,2,2017,16000
Gujarat,39,Male,1,3,2017,16000
Gujarat,39,Male,1,4,2017,11000
Gujarat,39,Male,1,1,2018,14000
Gujarat,39,Male,1,2,2018,16000
Gujarat,39,Male,1,3,2018,16000
Gujarat,39,Male,1,4,2018,11000
Gujarat,39,Male,1,1,2019,16000
Gujarat,39,Male,1,2,2019,17000
Gujarat,39,Male,1,3,2019,19000
Gujarat,39,Male,1,4,2019,19000
Gujarat,39,Male,1,1,2020,89000
Gujarat,39,Male,1,2,2020,18000
Gujarat,39,Male,1,3,2020,21000
Gujarat,39,Male,1,4,2020,21000
Gujarat,39,Male,2,1,2016,17000
Gujarat,39,Male,2,2,2016,19000
Gujarat,39,Male,2,3,2016,19000
Gujarat,39,Male,2,4,2016,14000
Gujarat,39,Male,2,1,2017,17000
Gujarat,39,Male,2,2,2017,19000
Gujarat,39,Male,2,3,2017,19000
Gujarat,39,Male,2,4,2017,14000
Gujarat,39,Male,2,1,2018,17000
Gujarat,39,Male,2,2,2018,19000
Gujarat,39,Male,2,3,2018,19000
Gujarat,39,Male,2,4,2018,14000
Gujarat,39,Male,2,1,2019,19000
Gujarat,39,Male,2,2,2019,20000
Gujarat,39,Male,2,3,2019,22000
Gujarat,39,Male,2,4,2019,22000
Gujarat,39,Male,2,1,2020,92000
Gujarat,39,Male,2,2,2020,21000
Gujarat,39,Male,2,3,2020,24000
Gujarat,39,Male,2,4,2020,24000
Gujarat,39,Male,3,1,2016,20000
Gujarat,39,Male,3,2,2016,22000
Gujarat,39,Male,3,3,2016,22000
Gujarat,39,Male,3,4,2016,17000
Gujarat,39,Male,3,1,2017,20000
Gujarat,39,Male,3,2,2017,22000
Gujarat,39,Male,3,3,2017,22000
Gujarat,39,Male,3,4,2017,17000
Gujarat,39,Male,3,1,2018,20000
Gujarat,39,Male,3,2,2018,22000
